"","ccode","year","warl","onset","gdpenl","lpopl1","lmtnest","Oil","ncontig","ethfrac","relfrac","nwstate","polity2l","instab","ccodeyear","totalwars","everwar"
"1203",160,1970,0,0,5.50099992752075,10.0697641372681,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-9,0,1601970,2,1
"1204",160,1971,0,0,5.63700008392334,10.0842247009277,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-9,0,1601971,2,1
"1205",160,1972,0,0,5.81699991226196,10.1002054214478,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-9,0,1601972,2,1
"1206",160,1973,0,1,5.80999994277954,10.1168632507324,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-9,0,1601973,2,1
"1207",160,1974,1,0,5.92600011825562,10.1339244842529,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,6,1,1601974,2,1
"1208",160,1975,1,0,6.16800022125244,10.15101146698,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,6,1,1601975,2,1
"1209",160,1976,1,0,6.05200004577637,10.1678495407104,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,6,1,1601976,2,1
"1210",160,1977,1,0,5.85200023651123,10.1844844818115,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-9,1,1601977,2,1
"1211",160,1978,1,0,6.13199996948242,10.2009220123291,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-9,1,1601978,2,1
"1212",160,1979,0,0,5.84899997711182,10.2170934677124,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-9,1,1601979,2,1
"1213",160,1980,0,0,6.30600023269653,10.2329349517822,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-9,0,1601980,2,1
"1214",160,1981,0,0,6.50600004196167,10.2483882904053,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-9,0,1601981,2,1
"1215",160,1982,0,0,6.06799983978271,10.263466835022,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-8,0,1601982,2,1
"1216",160,1983,0,0,5.48699998855591,10.278115272522,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,-8,0,1601983,2,1
"1217",160,1984,0,0,5.60799980163574,10.2923831939697,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,8,1,1601984,2,1
"1218",160,1985,0,0,5.72399997711182,10.3063154220581,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,8,1,1601985,2,1
"1219",160,1986,0,0,5.32399988174438,10.3199253082275,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,8,1,1601986,2,1
"1220",160,1987,0,0,5.62400007247925,10.3332223892212,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,8,0,1601987,2,1
"1221",160,1988,0,0,5.71999979019165,10.3462162017822,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,8,0,1601988,2,1
"1222",160,1989,0,0,5.34899997711182,10.3588848114014,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,8,0,1601989,2,1
"1223",160,1990,0,0,4.9060001373291,10.3713321685791,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601990,2,1
"1224",160,1991,0,0,4.70599985122681,10.3835029602051,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601991,2,1
"1225",160,1992,0,0,5.23299980163574,10.3955278396606,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601992,2,1
"1226",160,1993,0,0,5.78000020980835,10.4072885513306,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601993,2,1
"1227",160,1994,0,0,6.04099988937378,10.429648399353,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601994,2,1
"1228",160,1995,0,0,6.30800008773804,10.4430255889893,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601995,2,1
"1229",160,1996,0,0,6.04699993133545,10.4564523696899,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601996,2,1
"1230",160,1997,0,0,6.29899978637695,10.4693689346313,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601997,2,1
"1231",160,1998,0,0,6.72399997711182,10.4822568893433,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601998,2,1
"1232",160,1999,0,0,6.89699983596802,10.4948740005493,3.38099455833435,0,0,0.307319164276123,0.151199996471405,0,7,0,1601999,2,1
"1233",165,1947,0,0,3.45199990272522,7.68753862380981,0,0,0,0.198162496089935,0.350799977779388,0,0,0,1651947,0,0
"1234",165,1948,0,0,3.47300004959106,7.69893598556519,0,0,0,0.198162496089935,0.350799977779388,0,0,0,1651948,0,0
"1235",165,1949,0,0,3.29099988937378,7.71065330505371,0,0,0,0.198162496089935,0.350799977779388,0,0,0,1651949,0,0
"1236",165,1950,0,0,3.43700003623962,7.72532987594604,0,0,0,0.198162496089935,0.350799977779388,0,0,0,1651950,0,0
"1237",165,1951,0,0,3.45099997520447,7.6934814453125,0,0,0,0.198162496089935,0.350799977779388,0,0,0,1651951,0,0
"1238",165,1952,0,0,4.0460000038147,7.70796155929565,0,0,0,0.198162496089935,0.350799977779388,0,0,0,1651952,0,0
"1239",165,1953,0,0,3.75699996948242,7.72223472595215,0,0,0,0.198162496089935,0.350799977779388,0,8,1,1651953,0,0
"1240",165,1954,0,0,3.9210000038147,7.73630714416504,0,0,0,0.198162496089935,0.350799977779388,0,8,1,1651954,0,0
"1241",165,1955,0,0,4.26800012588501,7.74975347518921,0,0,0,0.198162496089935,0.350799977779388,0,8,1,1651955,0,0
"1242",165,1956,0,0,4.28499984741211,7.76344633102417,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651956,0,0
"1243",165,1957,0,0,4.18499994277954,7.77863025665283,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651957,0,0
"1244",165,1958,0,0,4.36700010299683,7.79317426681519,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651958,0,0
"1245",165,1959,0,0,3.95300006866455,7.80791664123535,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651959,0,0
"1246",165,1960,0,0,3.82800006866455,7.82204389572144,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651960,0,0
"1247",165,1961,0,0,3.96799993515015,7.8391318321228,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651961,0,0
"1248",165,1962,0,0,3.91499996185303,7.8508825302124,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651962,0,0
"1249",165,1963,0,0,3.90400004386902,7.86288213729858,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651963,0,0
"1250",165,1964,0,0,3.79900002479553,7.87473917007446,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651964,0,0
"1251",165,1965,0,0,3.88599991798401,7.8864574432373,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651965,0,0
"1252",165,1966,0,0,3.69799995422363,7.8984112739563,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651966,0,0
"1253",165,1967,0,0,3.87199997901917,7.90691566467285,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651967,0,0
"1254",165,1968,0,0,3.70499992370605,7.91498279571533,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651968,0,0
"1255",165,1969,0,0,3.67199993133545,7.92334842681885,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651969,0,0
"1256",165,1970,0,0,3.90400004386902,7.93200302124023,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651970,0,0
"1257",165,1971,0,0,4.12099981307983,7.94022798538208,0,0,0,0.198162496089935,0.350799977779388,0,8,0,1651971,0,0
"1258",165,1972,0,0,4.10400009155273,7.94378280639648,0,0,0,0.198162496089935,0.350799977779388,0,3,1,1651972,0,0
"1259",165,1973,0,0,4.02600002288818,7.94449234008789,0,0,0,0.198162496089935,0.350799977779388,0,-3,1,1651973,0,0
"1260",165,1974,0,0,4.09800004959106,7.94484663009644,0,0,0,0.198162496089935,0.350799977779388,0,-8,1,1651974,0,0
"1261",165,1975,0,0,4.14200019836426,7.94520092010498,0,0,0,0.198162496089935,0.350799977779388,0,-8,1,1651975,0,0
"1262",165,1976,0,0,4.30999994277954,7.947678565979,0,0,0,0.198162496089935,0.350799977779388,0,-8,1,1651976,0,0
"1263",165,1977,0,0,4.35799980163574,7.95331811904907,0,0,0,0.198162496089935,0.350799977779388,0,-8,0,1651977,0,0
"1264",165,1978,0,0,4.35500001907349,7.95927572250366,0,0,0,0.198162496089935,0.350799977779388,0,-8,0,1651978,0,0
"1265",165,1979,0,0,4.54199981689453,7.9651985168457,0,0,0,0.198162496089935,0.350799977779388,0,-7,0,1651979,0,0
"1266",165,1980,0,0,4.81599998474121,7.97108554840088,0,0,0,0.198162496089935,0.350799977779388,0,-7,0,1651980,0,0
"1267",165,1981,0,0,5.09100008010864,7.97728204727173,0,0,0,0.198162496089935,0.350799977779388,0,-7,0,1651981,0,0
"1268",165,1982,0,0,5.16200017929077,7.98343992233276,0,0,0,0.198162496089935,0.350799977779388,0,-7,0,1651982,0,0
"1269",165,1983,0,0,4.65500020980835,7.98989915847778,0,0,0,0.198162496089935,0.350799977779388,0,-7,0,1651983,0,0
"1270",165,1984,0,0,4.05600023269653,7.9963173866272,0,0,0,0.198162496089935,0.350799977779388,0,-7,0,1651984,0,0
